"AGE"	"POP"	"time"	"SEX"
2	-414573	2041	"Male"
3	-417252	2041	"Male"
4	-419752	2041	"Male"
5	-421990	2041	"Male"
6	-423939	2041	"Male"
7	-425620	2041	"Male"
8	-427063	2041	"Male"
9	-428462	2041	"Male"
10	-430100	2041	"Male"
11	-432218	2041	"Male"
12	-434572	2041	"Male"
13	-436748	2041	"Male"
14	-439032	2041	"Male"
15	-441795	2041	"Male"
16	-445394	2041	"Male"
17	-449861	2041	"Male"
18	-454898	2041	"Male"
19	-460416	2041	"Male"
20	-466542	2041	"Male"
21	-473581	2041	"Male"
22	-481603	2041	"Male"
23	-490407	2041	"Male"
24	-499506	2041	"Male"
25	-508891	2041	"Male"
26	-518733	2041	"Male"
27	-528965	2041	"Male"
28	-539598	2041	"Male"
29	-550136	2041	"Male"
30	-559721	2041	"Male"
31	-568476	2041	"Male"
32	-577174	2041	"Male"
33	-580576	2041	"Male"
34	-577424	2041	"Male"
35	-564183	2041	"Male"
36	-567361	2041	"Male"
37	-585624	2041	"Male"
38	-597067	2041	"Male"
39	-606842	2041	"Male"
40	-614414	2041	"Male"
41	-613256	2041	"Male"
42	-650541	2041	"Male"
43	-653143	2041	"Male"
44	-653844	2041	"Male"
45	-665658	2041	"Male"
46	-668405	2041	"Male"
47	-617217	2041	"Male"
48	-610339	2041	"Male"
49	-620227	2041	"Male"
50	-607568	2041	"Male"
51	-598347	2041	"Male"
52	-607957	2041	"Male"
53	-634036	2041	"Male"
54	-655182	2041	"Male"
55	-669803	2041	"Male"
56	-689284	2041	"Male"
57	-706468	2041	"Male"
58	-707960	2041	"Male"
59	-708061	2041	"Male"
60	-724263	2041	"Male"
61	-754650	2041	"Male"
62	-738524	2041	"Male"
63	-761727	2041	"Male"
64	-779622	2041	"Male"
65	-801561	2041	"Male"
66	-842672	2041	"Male"
67	-894454	2041	"Male"
68	-890868	2041	"Male"
69	-862646	2041	"Male"
70	-833038	2041	"Male"
71	-802370	2041	"Male"
72	-794677	2041	"Male"
73	-767605	2041	"Male"
74	-710627	2041	"Male"
75	-617609	2041	"Male"
76	-695887	2041	"Male"
77	-658217	2041	"Male"
78	-624563	2041	"Male"
79	-589978	2041	"Male"
80	-570884	2041	"Male"
81	-555907	2041	"Male"
82	-544069	2041	"Male"
83	-505964	2041	"Male"
84	-475961	2041	"Male"
85	-472213	2041	"Male"
86	-454594	2041	"Male"
87	-430942	2041	"Male"
88	-419548	2041	"Male"
89	-403448	2041	"Male"
90	-387550	2041	"Male"
91	-372747	2041	"Male"
92	-350949	2041	"Male"
93	-298905	2041	"Male"
94	-223516	2041	"Male"
95	-133215	2041	"Male"
96	-120681	2041	"Male"
97	-110500	2041	"Male"
98	-85807	2041	"Male"
99	-67190	2041	"Male"
100	-135659	2041	"Male"
0	-405070	2042	"Male"
1	-408706	2042	"Male"
2	-411758	2042	"Male"
3	-414541	2042	"Male"
4	-417224	2042	"Male"
5	-419727	2042	"Male"
6	-421967	2042	"Male"
7	-423919	2042	"Male"
8	-425602	2042	"Male"
9	-427045	2042	"Male"
10	-428445	2042	"Male"
11	-430085	2042	"Male"
12	-432203	2042	"Male"
13	-434555	2042	"Male"
14	-436726	2042	"Male"
15	-439006	2042	"Male"
16	-441758	2042	"Male"
17	-445344	2042	"Male"
18	-449801	2042	"Male"
19	-454829	2042	"Male"
20	-460338	2042	"Male"
21	-466454	2042	"Male"
22	-473483	2042	"Male"
23	-481502	2042	"Male"
24	-490308	2042	"Male"
25	-499406	2042	"Male"
26	-508791	2042	"Male"
27	-518627	2042	"Male"
28	-528853	2042	"Male"
29	-539476	2042	"Male"
30	-550010	2042	"Male"
31	-559594	2042	"Male"
32	-568341	2042	"Male"
33	-577035	2042	"Male"
34	-580429	2042	"Male"
35	-577260	2042	"Male"
36	-564017	2042	"Male"
37	-567183	2042	"Male"
38	-585420	2042	"Male"
39	-596839	2042	"Male"
40	-606590	2042	"Male"
41	-614133	2042	"Male"
42	-612950	2042	"Male"
43	-650192	2042	"Male"
44	-652752	2042	"Male"
45	-653409	2042	"Male"
46	-665175	2042	"Male"
47	-667864	2042	"Male"
48	-616670	2042	"Male"
49	-609750	2042	"Male"
50	-619551	2042	"Male"
51	-606837	2042	"Male"
52	-597559	2042	"Male"
53	-607065	2042	"Male"
54	-633017	2042	"Male"
55	-654026	2042	"Male"
56	-668490	2042	"Male"
57	-687792	2042	"Male"
58	-704771	2042	"Male"
59	-706071	2042	"Male"
60	-706003	2042	"Male"
61	-721958	2042	"Male"
62	-751984	2042	"Male"
63	-735772	2042	"Male"
64	-758642	2042	"Male"
65	-775961	2042	"Male"
66	-797417	2042	"Male"
67	-837871	2042	"Male"
68	-888763	2042	"Male"
69	-884614	2042	"Male"
70	-856013	2042	"Male"
71	-825843	2042	"Male"
72	-794437	2042	"Male"
73	-785845	2042	"Male"
74	-758025	2042	"Male"
75	-700579	2042	"Male"
76	-607590	2042	"Male"
77	-683139	2042	"Male"
78	-644609	2042	"Male"
79	-609852	2042	"Male"
80	-574175	2042	"Male"
81	-553605	2042	"Male"
82	-537033	2042	"Male"
83	-523161	2042	"Male"
84	-483916	2042	"Male"
85	-452522	2042	"Male"
86	-446231	2042	"Male"
87	-426792	2042	"Male"
88	-401349	2042	"Male"
89	-387134	2042	"Male"
90	-369001	2042	"Male"
91	-350962	2042	"Male"
92	-333634	2042	"Male"
93	-309969	2042	"Male"
94	-260131	2042	"Male"
95	-191722	2042	"Male"
96	-112408	2042	"Male"
97	-100030	2042	"Male"
98	-89845	2042	"Male"
99	-68339	2042	"Male"
100	-148974	2042	"Male"
0	-400924	2043	"Male"
1	-405008	2043	"Male"
2	-408655	2043	"Male"
3	-411725	2043	"Male"
4	-414515	2043	"Male"
5	-417199	2043	"Male"
6	-419706	2043	"Male"
7	-421947	2043	"Male"
8	-423901	2043	"Male"
9	-425584	2043	"Male"
10	-427029	2043	"Male"
11	-428430	2043	"Male"
12	-430070	2043	"Male"
13	-432186	2043	"Male"
14	-434534	2043	"Male"
15	-436702	2043	"Male"
16	-438969	2043	"Male"
17	-441709	2043	"Male"
18	-445287	2043	"Male"
19	-449734	2043	"Male"
20	-454755	2043	"Male"
21	-460253	2043	"Male"
22	-466360	2043	"Male"
23	-473387	2043	"Male"
24	-481407	2043	"Male"
25	-490212	2043	"Male"
26	-499311	2043	"Male"
27	-508690	2043	"Male"
28	-518520	2043	"Male"
29	-528737	2043	"Male"
30	-539356	2043	"Male"
31	-549888	2043	"Male"
32	-559465	2043	"Male"
33	-568208	2043	"Male"
34	-576893	2043	"Male"
35	-580269	2043	"Male"
36	-577095	2043	"Male"
37	-563845	2043	"Male"
38	-566991	2043	"Male"
39	-585204	2043	"Male"
40	-596597	2043	"Male"
41	-606320	2043	"Male"
42	-613836	2043	"Male"
43	-612630	2043	"Male"
44	-649814	2043	"Male"
45	-652330	2043	"Male"
46	-652947	2043	"Male"
47	-664651	2043	"Male"
48	-667289	2043	"Male"
49	-616090	2043	"Male"
50	-609103	2043	"Male"
51	-618826	2043	"Male"
52	-606058	2043	"Male"
53	-596706	2043	"Male"
54	-606115	2043	"Male"
55	-631928	2043	"Male"
56	-652777	2043	"Male"
57	-667078	2043	"Male"
58	-686181	2043	"Male"
59	-702938	2043	"Male"
60	-704070	2043	"Male"
61	-703813	2043	"Male"
62	-719471	2043	"Male"
63	-749251	2043	"Male"
64	-732862	2043	"Male"
65	-755163	2043	"Male"
66	-772041	2043	"Male"
67	-792975	2043	"Male"
68	-832654	2043	"Male"
69	-882655	2043	"Male"
70	-877950	2043	"Male"
71	-848767	2043	"Male"
72	-817838	2043	"Male"
73	-785777	2043	"Male"
74	-776223	2043	"Male"
75	-747505	2043	"Male"
76	-689423	2043	"Male"
77	-596661	2043	"Male"
78	-669265	2043	"Male"
79	-629690	2043	"Male"
80	-593794	2043	"Male"
81	-557085	2043	"Male"
82	-535113	2043	"Male"
83	-516721	2043	"Male"
84	-500715	2043	"Male"
85	-460444	2043	"Male"
86	-427986	2043	"Male"
87	-419326	2043	"Male"
88	-397887	2043	"Male"
89	-370756	2043	"Male"
90	-354509	2043	"Male"
91	-334601	2043	"Male"
92	-314586	2043	"Male"
93	-295138	2043	"Male"
94	-270223	2043	"Male"
95	-223539	2043	"Male"
96	-162094	2043	"Male"
97	-93368	2043	"Male"
98	-81513	2043	"Male"
99	-71724	2043	"Male"
100	-159800	2043	"Male"
0	-396621	2044	"Male"
1	-400864	2044	"Male"
2	-404957	2044	"Male"
3	-408624	2044	"Male"
4	-411699	2044	"Male"
5	-414491	2044	"Male"
6	-417177	2044	"Male"
7	-419688	2044	"Male"
8	-421929	2044	"Male"
9	-423884	2044	"Male"
10	-425568	2044	"Male"
11	-427014	2044	"Male"
12	-428416	2044	"Male"
13	-430054	2044	"Male"
14	-432165	2044	"Male"
15	-434510	2044	"Male"
16	-436667	2044	"Male"
17	-438921	2044	"Male"
18	-441653	2044	"Male"
19	-445224	2044	"Male"
20	-449662	2044	"Male"
21	-454673	2044	"Male"
22	-460163	2044	"Male"
23	-466267	2044	"Male"
24	-473297	2044	"Male"
25	-481316	2044	"Male"
26	-490121	2044	"Male"
27	-499214	2044	"Male"
28	-508588	2044	"Male"
29	-518410	2044	"Male"
30	-528622	2044	"Male"
31	-539241	2044	"Male"
32	-549764	2044	"Male"
33	-559338	2044	"Male"
34	-568072	2044	"Male"
35	-576738	2044	"Male"
36	-580108	2044	"Male"
37	-576924	2044	"Male"
38	-563660	2044	"Male"
39	-566787	2044	"Male"
40	-584974	2044	"Male"
41	-596339	2044	"Male"
42	-606035	2044	"Male"
43	-613525	2044	"Male"
44	-612284	2044	"Male"
45	-649405	2044	"Male"
46	-651881	2044	"Male"
47	-652447	2044	"Male"
48	-664094	2044	"Male"
49	-666678	2044	"Male"
50	-615454	2044	"Male"
51	-608409	2044	"Male"
52	-618053	2044	"Male"
53	-605215	2044	"Male"
54	-595796	2044	"Male"
55	-605099	2044	"Male"
56	-630751	2044	"Male"
57	-651433	2044	"Male"
58	-665555	2044	"Male"
59	-684441	2044	"Male"
60	-700995	2044	"Male"
61	-701941	2044	"Male"
62	-701450	2044	"Male"
63	-716919	2044	"Male"
64	-746359	2044	"Male"
65	-729580	2044	"Male"
66	-751435	2044	"Male"
67	-767835	2044	"Male"
68	-788144	2044	"Male"
69	-827052	2044	"Male"
70	-876140	2044	"Male"
71	-870666	2044	"Male"
72	-840701	2044	"Male"
73	-809096	2044	"Male"
74	-776336	2044	"Male"
75	-765651	2044	"Male"
76	-735821	2044	"Male"
77	-677245	2044	"Male"
78	-584758	2044	"Male"
79	-654044	2044	"Male"
80	-613392	2044	"Male"
81	-576413	2044	"Male"
82	-538778	2044	"Male"
83	-515192	2044	"Male"
84	-494893	2044	"Male"
85	-476794	2044	"Male"
86	-435844	2044	"Male"
87	-402546	2044	"Male"
88	-391317	2044	"Male"
89	-367964	2044	"Male"
90	-339917	2044	"Male"
91	-321875	2044	"Male"
92	-300344	2044	"Male"
93	-278719	2044	"Male"
94	-257732	2044	"Male"
95	-232631	2044	"Male"
96	-189361	2044	"Male"
97	-134917	2044	"Male"
98	-76252	2044	"Male"
99	-65224	2044	"Male"
100	-170566	2044	"Male"
0	-392360	2045	"Male"
1	-396563	2045	"Male"
2	-400815	2045	"Male"
3	-404927	2045	"Male"
4	-408599	2045	"Male"
5	-411675	2045	"Male"
6	-414470	2045	"Male"
7	-417159	2045	"Male"
8	-419671	2045	"Male"
9	-421912	2045	"Male"
10	-423868	2045	"Male"
11	-425554	2045	"Male"
12	-427000	2045	"Male"
13	-428400	2045	"Male"
14	-430034	2045	"Male"
15	-432142	2045	"Male"
16	-434475	2045	"Male"
17	-436621	2045	"Male"
18	-438868	2045	"Male"
19	-441591	2045	"Male"
20	-445155	2045	"Male"
21	-449583	2045	"Male"
22	-454587	2045	"Male"
23	-460074	2045	"Male"
24	-466180	2045	"Male"
25	-473210	2045	"Male"
26	-481229	2045	"Male"
27	-490028	2045	"Male"
28	-499117	2045	"Male"
29	-508483	2045	"Male"
30	-518301	2045	"Male"
31	-528512	2045	"Male"
32	-539123	2045	"Male"
33	-549642	2045	"Male"
34	-559209	2045	"Male"
35	-567924	2045	"Male"
36	-576582	2045	"Male"
37	-579941	2045	"Male"
38	-576740	2045	"Male"
39	-563463	2045	"Male"
40	-566571	2045	"Male"
41	-584728	2045	"Male"
42	-596067	2045	"Male"
43	-605736	2045	"Male"
44	-613187	2045	"Male"
45	-611911	2045	"Male"
46	-648970	2045	"Male"
47	-651395	2045	"Male"
48	-651915	2045	"Male"
49	-663502	2045	"Male"
50	-666007	2045	"Male"
51	-614772	2045	"Male"
52	-607669	2045	"Male"
53	-617215	2045	"Male"
54	-604317	2045	"Male"
55	-594822	2045	"Male"
56	-604001	2045	"Male"
57	-629484	2045	"Male"
58	-649983	2045	"Male"
59	-663910	2045	"Male"
60	-682597	2045	"Male"
61	-698928	2045	"Male"
62	-699643	2045	"Male"
63	-699024	2045	"Male"
64	-714217	2045	"Male"
65	-743095	2045	"Male"
66	-726060	2045	"Male"
67	-747431	2045	"Male"
68	-763259	2045	"Male"
69	-782952	2045	"Male"
70	-821072	2045	"Male"
71	-869015	2045	"Male"
72	-862555	2045	"Male"
73	-831887	2045	"Male"
74	-799558	2045	"Male"
75	-765959	2045	"Male"
76	-753903	2045	"Male"
77	-723058	2045	"Male"
78	-663974	2045	"Male"
79	-571690	2045	"Male"
80	-637403	2045	"Male"
81	-595736	2045	"Male"
82	-557776	2045	"Male"
83	-519038	2045	"Male"
84	-493765	2045	"Male"
85	-471606	2045	"Male"
86	-451692	2045	"Male"
87	-410303	2045	"Male"
88	-376028	2045	"Male"
89	-362283	2045	"Male"
90	-337754	2045	"Male"
91	-309020	2045	"Male"
92	-289324	2045	"Male"
93	-266508	2045	"Male"
94	-243802	2045	"Male"
95	-222275	2045	"Male"
96	-197441	2045	"Male"
97	-157935	2045	"Male"
98	-110424	2045	"Male"
99	-61156	2045	"Male"
100	-173781	2045	"Male"
0	-388132	2046	"Male"
1	-392303	2046	"Male"
2	-396516	2046	"Male"
3	-400785	2046	"Male"
4	-404903	2046	"Male"
5	-408576	2046	"Male"
6	-411655	2046	"Male"
7	-414452	2046	"Male"
8	-417142	2046	"Male"
9	-419655	2046	"Male"
10	-421897	2046	"Male"
11	-423854	2046	"Male"
12	-425540	2046	"Male"
13	-426984	2046	"Male"
14	-428381	2046	"Male"
15	-430011	2046	"Male"
16	-432108	2046	"Male"
17	-434431	2046	"Male"
18	-436569	2046	"Male"
19	-438808	2046	"Male"
20	-441524	2046	"Male"
21	-445080	2046	"Male"
22	-449499	2046	"Male"
23	-454501	2046	"Male"
24	-459991	2046	"Male"
25	-466097	2046	"Male"
26	-473126	2046	"Male"
27	-481141	2046	"Male"
28	-489935	2046	"Male"
29	-499017	2046	"Male"
30	-508378	2046	"Male"
31	-518197	2046	"Male"
32	-528399	2046	"Male"
33	-539007	2046	"Male"
34	-549518	2046	"Male"
35	-559067	2046	"Male"
36	-567775	2046	"Male"
37	-576421	2046	"Male"
38	-579761	2046	"Male"
39	-576544	2046	"Male"
40	-563254	2046	"Male"
41	-566339	2046	"Male"
42	-584468	2046	"Male"
43	-595782	2046	"Male"
44	-605411	2046	"Male"
45	-612823	2046	"Male"
46	-611512	2046	"Male"
47	-648499	2046	"Male"
48	-650877	2046	"Male"
49	-651348	2046	"Male"
50	-662852	2046	"Male"
51	-665288	2046	"Male"
52	-614042	2046	"Male"
53	-606867	2046	"Male"
54	-616321	2046	"Male"
55	-603354	2046	"Male"
56	-593768	2046	"Male"
57	-602818	2046	"Male"
58	-628116	2046	"Male"
59	-648414	2046	"Male"
60	-662165	2046	"Male"
61	-680632	2046	"Male"
62	-696696	2046	"Male"
63	-697279	2046	"Male"
64	-696450	2046	"Male"
65	-711164	2046	"Male"
66	-739588	2046	"Male"
67	-722274	2046	"Male"
68	-743068	2046	"Male"
69	-758332	2046	"Male"
70	-777401	2046	"Male"
71	-814523	2046	"Male"
72	-861071	2046	"Male"
73	-853678	2046	"Male"
74	-822258	2046	"Male"
75	-789060	2046	"Male"
76	-754414	2046	"Male"
77	-741054	2046	"Male"
78	-709128	2046	"Male"
79	-649383	2046	"Male"
80	-557382	2046	"Male"
81	-619348	2046	"Male"
82	-576774	2046	"Male"
83	-537649	2046	"Male"
84	-497770	2046	"Male"
85	-470867	2046	"Male"
86	-447126	2046	"Male"
87	-425581	2046	"Male"
88	-383630	2046	"Male"
89	-348489	2046	"Male"
90	-332911	2046	"Male"
91	-307424	2046	"Male"
92	-278136	2046	"Male"
93	-257102	2046	"Male"
94	-233492	2046	"Male"
95	-210619	2046	"Male"
96	-188995	2046	"Male"
97	-164996	2046	"Male"
98	-129532	2046	"Male"
99	-88758	2046	"Male"
100	-173354	2046	"Male"
0	-383842	2047	"Male"
1	-388077	2047	"Male"
2	-392257	2047	"Male"
3	-396488	2047	"Male"
4	-400761	2047	"Male"
5	-404881	2047	"Male"
6	-408556	2047	"Male"
7	-411637	2047	"Male"
8	-414436	2047	"Male"
9	-417126	2047	"Male"
10	-419641	2047	"Male"
11	-421883	2047	"Male"
12	-423841	2047	"Male"
13	-425524	2047	"Male"
14	-426965	2047	"Male"
15	-428359	2047	"Male"
16	-429978	2047	"Male"
17	-432065	2047	"Male"
18	-434380	2047	"Male"
19	-436511	2047	"Male"
20	-438743	2047	"Male"
21	-441451	2047	"Male"
22	-444999	2047	"Male"
23	-449417	2047	"Male"
24	-454421	2047	"Male"
25	-459910	2047	"Male"
26	-466017	2047	"Male"
27	-473041	2047	"Male"
28	-481053	2047	"Male"
29	-489838	2047	"Male"
30	-498918	2047	"Male"
31	-508278	2047	"Male"
32	-518090	2047	"Male"
33	-528288	2047	"Male"
34	-538888	2047	"Male"
35	-549383	2047	"Male"
36	-558924	2047	"Male"
37	-567620	2047	"Male"
38	-576247	2047	"Male"
39	-579569	2047	"Male"
40	-576336	2047	"Male"
41	-563030	2047	"Male"
42	-566094	2047	"Male"
43	-584194	2047	"Male"
44	-595471	2047	"Male"
45	-605061	2047	"Male"
46	-612433	2047	"Male"
47	-611079	2047	"Male"
48	-647996	2047	"Male"
49	-650326	2047	"Male"
50	-650726	2047	"Male"
51	-662153	2047	"Male"
52	-664517	2047	"Male"
53	-613251	2047	"Male"
54	-606009	2047	"Male"
55	-615362	2047	"Male"
56	-602310	2047	"Male"
57	-592631	2047	"Male"
58	-601538	2047	"Male"
59	-626635	2047	"Male"
60	-646749	2047	"Male"
61	-660303	2047	"Male"
62	-678509	2047	"Male"
63	-694394	2047	"Male"
64	-694768	2047	"Male"
65	-693537	2047	"Male"
66	-707879	2047	"Male"
67	-735809	2047	"Male"
68	-718142	2047	"Male"
69	-738364	2047	"Male"
70	-753056	2047	"Male"
71	-771314	2047	"Male"
72	-807211	2047	"Male"
73	-852367	2047	"Male"
74	-843968	2047	"Male"
75	-811647	2047	"Male"
76	-777367	2047	"Male"
77	-741770	2047	"Male"
78	-727010	2047	"Male"
79	-693794	2047	"Male"
80	-633385	2047	"Male"
81	-541836	2047	"Male"
82	-599927	2047	"Male"
83	-556263	2047	"Male"
84	-515932	2047	"Male"
85	-475006	2047	"Male"
86	-446755	2047	"Male"
87	-421615	2047	"Male"
88	-398266	2047	"Male"
89	-355881	2047	"Male"
90	-320574	2047	"Male"
91	-303361	2047	"Male"
92	-277045	2047	"Male"
93	-247500	2047	"Male"
94	-225591	2047	"Male"
95	-202036	2047	"Male"
96	-179394	2047	"Male"
97	-158228	2047	"Male"
98	-135589	2047	"Male"
99	-104334	2047	"Male"
100	-194525	2047	"Male"
0	-379610	2048	"Male"
1	-383789	2048	"Male"
2	-388032	2048	"Male"
3	-392229	2048	"Male"
4	-396465	2048	"Male"
5	-400740	2048	"Male"
6	-404862	2048	"Male"
7	-408538	2048	"Male"
8	-411622	2048	"Male"
9	-414420	2048	"Male"
10	-417111	2048	"Male"
11	-419628	2048	"Male"
12	-421870	2048	"Male"
13	-423826	2048	"Male"
14	-425505	2048	"Male"
15	-426944	2048	"Male"
16	-428327	2048	"Male"
17	-429935	2048	"Male"
18	-432016	2048	"Male"
19	-434324	2048	"Male"
20	-436448	2048	"Male"
21	-438672	2048	"Male"
22	-441373	2048	"Male"
23	-444920	2048	"Male"
24	-449339	2048	"Male"
25	-454344	2048	"Male"
26	-459832	2048	"Male"
27	-465937	2048	"Male"
28	-472955	2048	"Male"
29	-480961	2048	"Male"
30	-489744	2048	"Male"
31	-498822	2048	"Male"
32	-508176	2048	"Male"
33	-517983	2048	"Male"
34	-528175	2048	"Male"
35	-538759	2048	"Male"
36	-549246	2048	"Male"
37	-558776	2048	"Male"
38	-567453	2048	"Male"
39	-576061	2048	"Male"
40	-579365	2048	"Male"
41	-576113	2048	"Male"
42	-562793	2048	"Male"
43	-565836	2048	"Male"
44	-583897	2048	"Male"
45	-595135	2048	"Male"
46	-604686	2048	"Male"
47	-612010	2048	"Male"
48	-610617	2048	"Male"
49	-647460	2048	"Male"
50	-649720	2048	"Male"
51	-650056	2048	"Male"
52	-661405	2048	"Male"
53	-663682	2048	"Male"
54	-612404	2048	"Male"
55	-605088	2048	"Male"
56	-614322	2048	"Male"
57	-601183	2048	"Male"
58	-591402	2048	"Male"
59	-600152	2048	"Male"
60	-625063	2048	"Male"
61	-644973	2048	"Male"
62	-658290	2048	"Male"
63	-676319	2048	"Male"
64	-691947	2048	"Male"
65	-691925	2048	"Male"
66	-690400	2048	"Male"
67	-704336	2048	"Male"
68	-731683	2048	"Male"
69	-713684	2048	"Male"
70	-733323	2048	"Male"
71	-747267	2048	"Male"
72	-764516	2048	"Male"
73	-799195	2048	"Male"
74	-842841	2048	"Male"
75	-833262	2048	"Male"
76	-799824	2048	"Male"
77	-764555	2048	"Male"
78	-727941	2048	"Male"
79	-711540	2048	"Male"
80	-676970	2048	"Male"
81	-615989	2048	"Male"
82	-525098	2048	"Male"
83	-578904	2048	"Male"
84	-534113	2048	"Male"
85	-492665	2048	"Male"
86	-451009	2048	"Male"
87	-421597	2048	"Male"
88	-394897	2048	"Male"
89	-369816	2048	"Male"
90	-327714	2048	"Male"
91	-292449	2048	"Male"
92	-273722	2048	"Male"
93	-246863	2048	"Male"
94	-217489	2048	"Male"
95	-195511	2048	"Male"
96	-172375	2048	"Male"
97	-150465	2048	"Male"
98	-130281	2048	"Male"
99	-109436	2048	"Male"
100	-222328	2048	"Male"
0	-375592	2049	"Male"
1	-379558	2049	"Male"
2	-383746	2049	"Male"
3	-388005	2049	"Male"
4	-392207	2049	"Male"
5	-396444	2049	"Male"
6	-400721	2049	"Male"
7	-404845	2049	"Male"
8	-408523	2049	"Male"
9	-411607	2049	"Male"
10	-414406	2049	"Male"
11	-417098	2049	"Male"
12	-419615	2049	"Male"
13	-421855	2049	"Male"
14	-423808	2049	"Male"
15	-425484	2049	"Male"
16	-426913	2049	"Male"
17	-428286	2049	"Male"
18	-429887	2049	"Male"
19	-431961	2049	"Male"
20	-434263	2049	"Male"
21	-436380	2049	"Male"
22	-438596	2049	"Male"
23	-441296	2049	"Male"
24	-444845	2049	"Male"
25	-449264	2049	"Male"
26	-454270	2049	"Male"
27	-459754	2049	"Male"
28	-465855	2049	"Male"
29	-472867	2049	"Male"
30	-480871	2049	"Male"
31	-489652	2049	"Male"
32	-498724	2049	"Male"
33	-508075	2049	"Male"
34	-517875	2049	"Male"
35	-528051	2049	"Male"
36	-538628	2049	"Male"
37	-549105	2049	"Male"
38	-558616	2049	"Male"
39	-567275	2049	"Male"
40	-575863	2049	"Male"
41	-579147	2049	"Male"
42	-575876	2049	"Male"
43	-562544	2049	"Male"
44	-565555	2049	"Male"
45	-583576	2049	"Male"
46	-594776	2049	"Male"
47	-604278	2049	"Male"
48	-611559	2049	"Male"
49	-610124	2049	"Male"
50	-646872	2049	"Male"
51	-649067	2049	"Male"
52	-649340	2049	"Male"
53	-660594	2049	"Male"
54	-662787	2049	"Male"
55	-611495	2049	"Male"
56	-604089	2049	"Male"
57	-613200	2049	"Male"
58	-599964	2049	"Male"
59	-590071	2049	"Male"
60	-598681	2049	"Male"
61	-623386	2049	"Male"
62	-643052	2049	"Male"
63	-656213	2049	"Male"
64	-673988	2049	"Male"
65	-689177	2049	"Male"
66	-688861	2049	"Male"
67	-687015	2049	"Male"
68	-700464	2049	"Male"
69	-727228	2049	"Male"
70	-708904	2049	"Male"
71	-727788	2049	"Male"
72	-740800	2049	"Male"
73	-757058	2049	"Male"
74	-790419	2049	"Male"
75	-832332	2049	"Male"
76	-821329	2049	"Male"
77	-786861	2049	"Male"
78	-750534	2049	"Male"
79	-712699	2049	"Male"
80	-694557	2049	"Male"
81	-658661	2049	"Male"
82	-597244	2049	"Male"
83	-506964	2049	"Male"
84	-556180	2049	"Male"
85	-510361	2049	"Male"
86	-468110	2049	"Male"
87	-425943	2049	"Male"
88	-395219	2049	"Male"
89	-367036	2049	"Male"
90	-340897	2049	"Male"
91	-299295	2049	"Male"
92	-264199	2049	"Male"
93	-244229	2049	"Male"
94	-217248	2049	"Male"
95	-188786	2049	"Male"
96	-167090	2049	"Male"
97	-144839	2049	"Male"
98	-124127	2049	"Male"
99	-105367	2049	"Male"
100	-247025	2049	"Male"
0	-371877	2050	"Male"
1	-375542	2050	"Male"
2	-379516	2050	"Male"
3	-383720	2050	"Male"
4	-387983	2050	"Male"
5	-392186	2050	"Male"
6	-396426	2050	"Male"
7	-400705	2050	"Male"
8	-404830	2050	"Male"
9	-408508	2050	"Male"
10	-411593	2050	"Male"
11	-414394	2050	"Male"
12	-417085	2050	"Male"
13	-419601	2050	"Male"
14	-421837	2050	"Male"
15	-423787	2050	"Male"
16	-425454	2050	"Male"
17	-426873	2050	"Male"
18	-428240	2050	"Male"
19	-429834	2050	"Male"
20	-431901	2050	"Male"
21	-434197	2050	"Male"
22	-436306	2050	"Male"
23	-438522	2050	"Male"
24	-441223	2050	"Male"
25	-444774	2050	"Male"
26	-449192	2050	"Male"
27	-454195	2050	"Male"
28	-459675	2050	"Male"
29	-465771	2050	"Male"
30	-472780	2050	"Male"
31	-480783	2050	"Male"
32	-489559	2050	"Male"
33	-498627	2050	"Male"
34	-507971	2050	"Male"
35	-517757	2050	"Male"
36	-527926	2050	"Male"
37	-538493	2050	"Male"
38	-548952	2050	"Male"
39	-558446	2050	"Male"
40	-567085	2050	"Male"
41	-575652	2050	"Male"
42	-578915	2050	"Male"
43	-575628	2050	"Male"
44	-562272	2050	"Male"
45	-565251	2050	"Male"
46	-583233	2050	"Male"
47	-594385	2050	"Male"
48	-603844	2050	"Male"
49	-611077	2050	"Male"
50	-609583	2050	"Male"
51	-646239	2050	"Male"
52	-648369	2050	"Male"
53	-648562	2050	"Male"
54	-659725	2050	"Male"
55	-661826	2050	"Male"
56	-610509	2050	"Male"
57	-603011	2050	"Male"
58	-611985	2050	"Male"
59	-598645	2050	"Male"
60	-588658	2050	"Male"
61	-597112	2050	"Male"
